trait,condition,token,mean_tfidf,discriminating_score,rank
conscientiousness,humans,university jaipur,0.01788020285218111,0.01788020285218111,11
conscientiousness,humans,thank,0.01776240656213593,0.01776240656213593,12
conscientiousness,humans,thank you,0.01776240656213593,0.01776240656213593,13
conscientiousness,humans,year,0.019709367117200047,0.01612244200999214,14
conscientiousness,humans,name,0.015909254444947847,0.015909254444947847,15
conscientiousness,humans,name is,0.015909254444947847,0.015909254444947847,16
conscientiousness,humans,currently,0.018263238392405977,0.01573991040064879,17
conscientiousness,humans,my name,0.015687184626146555,0.015687184626146555,18
conscientiousness,humans,from,0.02435986321351737,0.015328107580874923,19
conscientiousness,humans,third,0.01524262870193662,0.015094918578219459,20
conscientiousness,high,also,0.029365352383213663,0.02325960814740522,1
conscientiousness,high,not only,0.0211134964137755,0.01947949397543226,2
conscientiousness,high,only,0.020639148878987594,0.019052236470869073,3
conscientiousness,high,but also,0.019523691511213956,0.017799845741231904,4
conscientiousness,high,goals,0.018837066654117593,0.015889078352238916,5
conscientiousness,high,in my,0.023024862665813522,0.015833064887481183,6
conscientiousness,high,ensuring,0.01393924681075707,0.013690695934450034,7
conscientiousness,high,believe,0.017789626669742174,0.013448017994796843,8
conscientiousness,high,detail,0.013201609309715813,0.013201609309715813,9
conscientiousness,high,team,0.025638751315784192,0.013110582436203132,10
conscientiousness,high,quality,0.013471995931416148,0.012976459895706848,11
conscientiousness,high,their,0.02252667456938527,0.012617925081206018,12
conscientiousness,high,high,0.01429528859437255,0.012383812965554648,13
conscientiousness,high,our,0.03799540578938652,0.012126248330774657,14
conscientiousness,high,ensure,0.014021566588322593,0.011835802935560443,15
conscientiousness,high,positive,0.015464656355919839,0.011797953361659206,16
conscientiousness,high,took the,0.01376989515106368,0.011485482346760653,17
conscientiousness,high,not,0.020111674966913396,0.011194103809285857,18
conscientiousness,high,approach,0.017647615724070854,0.011011282040403605,19
conscientiousness,high,conscientious,0.010977340902020466,0.010977340902020466,20
conscientiousness,low,bit,0.03091425317162114,0.030716983390449912,1
conscientiousness,low,even,0.03218340873217491,0.02813896876057239,2
conscientiousness,low,chaotic,0.023859519327085944,0.023859519327085944,3
conscientiousness,low,even if,0.022524601231349552,0.022524601231349552,4
conscientiousness,low,up,0.028081176441211306,0.021828097236019812,5
conscientiousness,low,things,0.02300917608634158,0.02172339493765971,6
conscientiousness,low,disorganized,0.021884913894514288,0.02167434953745182,7
conscientiousness,low,if,0.02288572671367487,0.02112539008850768,8
conscientiousness,low,track of,0.022009018820507518,0.02078765956926741,9
conscientiousness,low,often,0.02511376015613185,0.020207102871506868,10
conscientiousness,low,keep,0.024592865508115652,0.019735989522230282,11
conscientiousness,low,track,0.028580332350507352,0.0193838586458141,12
conscientiousness,low,but,0.034672490125413014,0.019032519817005288,13
conscientiousness,low,it,0.041337140335586504,0.018877736016969376,14
conscientiousness,low,really,0.0239109542121279,0.018228858003140613,15
conscientiousness,low,disorganization,0.01723758099540808,0.01723758099540808,16
conscientiousness,low,sometimes,0.020893845997191143,0.01712042958800623,17
conscientiousness,low,to keep,0.021298575990633225,0.016785385832030757,18
conscientiousness,low,get,0.01731446357462191,0.015551952336822456,19
conscientiousness,low,at,0.02051399684202556,0.015399666972924185,20
extraversion,humans,am,0.03571081491465733,0.03511981287965822,1
extraversion,humans,you,0.03218524840166156,0.031519014683381634,2
extraversion,humans,have,0.03495132722301756,0.02918835290759194,3
extraversion,humans,so,0.040247291922631295,0.02889740996932641,4
extraversion,humans,is,0.03763077051994834,0.025376368785161002,5
extraversion,humans,manipal,0.021049753317808065,0.021049753317808065,6
extraversion,humans,manipal university,0.019674445318782503,0.019674445318782503,7
extraversion,humans,university,0.01986158821182565,0.018737392440373368,8
extraversion,humans,jaipur,0.018639889719535407,0.018639889719535407,9
extraversion,humans,very,0.01944700053209705,0.018437698989532274,10
extraversion,humans,do,0.021754607913428023,0.018273288333502165,11
extraversion,humans,university jaipur,0.01795514549962398,0.01795514549962398,12
extraversion,humans,currently,0.01915039871265455,0.017790128066015737,13
extraversion,humans,thank you,0.017767570843530662,0.017767570843530662,14
extraversion,humans,thank,0.017767570843530662,0.017767570843530662,15
extraversion,humans,year,0.01969222719326326,0.01594983149593778,16
extraversion,humans,are,0.020684978304351117,0.015945768643547874,17
extraversion,humans,third,0.01537351183810499,0.01537351183810499,18
extraversion,humans,from,0.02430350687705758,0.015131457393948175,19
extraversion,humans,name is,0.015532847451376494,0.014989252382187476,20
extraversion,high,love,0.02506926577101588,0.023480903194615117,1
extraversion,high,energy,0.02099207926988892,0.020562138926321322,2
extraversion,high,brainstorming,0.02053785254324109,0.02053785254324109,3
extraversion,high,together,0.022716145353028384,0.020276006790658198,4
extraversion,high,absolutely,0.020384230797735832,0.020159042009401162,5
extraversion,high,everyone,0.03069863512989804,0.019905686609372204,6
extraversion,high,thrive,0.024862950386101385,0.019875874261069005,7
extraversion,high,with,0.03801669266642785,0.019126147419669084,8
extraversion,high,people,0.02130596343760968,0.017221147877881333,9
extraversion,high,others,0.024497299416224548,0.01648757236969301,10
extraversion,high,thrive on,0.016218051659496167,0.01595994901780412,11
extraversion,high,team,0.03170703633561565,0.01497456204412308,12
extraversion,high,organized,0.02130421794548044,0.01410429558871212,13
extraversion,high,sessions,0.015124723518490008,0.013504092483600443,14
extraversion,high,community,0.013630339520552674,0.013175716520252859,15
extraversion,high,the energy,0.012818926532549851,0.012818926532549851,16
extraversion,high,we,0.03482529435189506,0.012683877140557277,17
extraversion,high,with others,0.01751420615798089,0.01262074483847919,18
extraversion,high,social,0.019793569861067995,0.012482061817232524,19
extraversion,high,ideas,0.026845307934010326,0.012268541746130571,20
extraversion,low,introverted,0.025008639281685965,0.025008639281685965,1
extraversion,low,quiet,0.01647345301083215,0.01647345301083215,2
extraversion,low,prefer,0.016305972317129522,0.016305972317129522,3
extraversion,low,my thoughts,0.016814385163075898,0.016295027122332155,4
extraversion,low,tend to,0.016946200808896306,0.015752432831486297,5
extraversion,low,tend,0.016946200808896306,0.015752432831486297,6
extraversion,low,comfort,0.017267525080015833,0.014918925288751383,7
extraversion,low,more,0.026902012495452737,0.0145141515736263,8
extraversion,low,without,0.015854449622564208,0.014440072421035564,9
extraversion,low,my comfort,0.016797183046923996,0.014415611681360664,10
extraversion,low,zone,0.01673799948271062,0.01436481939808105,11
extraversion,low,comfort zone,0.01673799948271062,0.01436481939808105,12
extraversion,low,my,0.04679125982961086,0.014233307639779168,13
extraversion,low,thoughts,0.019043765106204643,0.013553360578052193,14
extraversion,low,me,0.03850120951737595,0.013062498257750469,15
extraversion,low,prefer to,0.012925209329534669,0.012925209329534669,16
extraversion,low,one,0.021756879823329352,0.012046820069298933,17
extraversion,low,introvert,0.012002280703022764,0.012002280703022764,18
extraversion,low,an introvert,0.012002280703022764,0.012002280703022764,19
extraversion,low,myself,0.01785767980769771,0.011712624219514092,20
agreeableness,humans,am,0.03481404442539468,0.033276708354735236,1
agreeableness,humans,so,0.03737389929870279,0.023538399652429574,2
agreeableness,humans,is,0.036254667736714444,0.021949238609201203,3
agreeableness,humans,you,0.027748890432112688,0.02127479118963499,4
agreeableness,humans,manipal,0.021113016507063955,0.021113016507063955,5
agreeableness,humans,manipal university,0.01973115737173916,0.01973115737173916,6
agreeableness,humans,university,0.020171407139001493,0.019441411986822112,7
agreeableness,humans,year,0.02102200461202473,0.01916445271471966,8
agreeableness,humans,have,0.030381285027166367,0.019046952053546812,9
agreeableness,humans,very,0.019587597751463626,0.01866713842494948,10
agreeableness,humans,jaipur,0.0186569228877921,0.0186569228877921,11
agreeableness,humans,university jaipur,0.017968226218415467,0.017968226218415467,12
agreeableness,humans,thank you,0.017693670338796163,0.01743979690942798,13
agreeableness,humans,thank,0.017693670338796163,0.01743979690942798,14
agreeableness,humans,currently,0.018939699046975456,0.017103146558410103,15
agreeableness,humans,third,0.01542908005642059,0.01542908005642059,16
agreeableness,humans,name is,0.015585201464738536,0.014925378978114405,17
agreeableness,humans,name,0.015585201464738536,0.014925378978114405,18
agreeableness,humans,so that,0.014820620771249956,0.014820620771249956,19
agreeableness,humans,good,0.017405312297528924,0.014794160068230132,20
agreeableness,high,also,0.026513945090819453,0.02269879864795234,1
agreeableness,high,positive,0.023425903686501756,0.02261974535587932,2
agreeableness,high,really,0.03001337465769455,0.018485243118821146,3
agreeableness,high,open,0.020490288086673535,0.01837888195187062,4
agreeableness,high,together,0.020208574234686808,0.018315870256605766,5
agreeableness,high,our,0.03670297842112517,0.018042418913687838,6
agreeableness,high,absolutely,0.01676517106294829,0.016513212605642376,7
agreeableness,high,rewarding,0.016215876915557252,0.015697433460769506,8
agreeableness,high,helps,0.016587615956602856,0.015056744985720391,9
agreeableness,high,everyone,0.03068925310953256,0.014901318757501968,10
agreeableness,high,not only,0.015858298248558958,0.014489920583083479,11
agreeableness,high,only,0.015282577015376464,0.013963877068448025,12
agreeableness,high,great,0.015437688701316168,0.013586222257905125,13
agreeableness,high,collaborating,0.014589350386721657,0.013488453689529407,14
agreeableness,high,love,0.014846208697643897,0.013421377177957898,15
agreeableness,high,but also,0.015414971858183265,0.013315249671534768,16
agreeableness,high,enjoy,0.017049465859389823,0.013290809460246019,17
agreeableness,high,we,0.03746499147413031,0.013178256071884664,18
agreeableness,high,helps me,0.013945057979636065,0.013107327808338214,19
agreeableness,high,share,0.015251744213313252,0.012944842943946594,20
agreeableness,low,if,0.030550783864907564,0.026266495981856652,1
agreeableness,low,even if,0.024525859827691763,0.02408419777153657,2
agreeableness,low,honestly,0.02348241770586385,0.02348241770586385,3
agreeableness,low,don,0.021833529484216695,0.021833529484216695,4
agreeableness,low,prefer,0.02134071199122543,0.020854053920961475,5
agreeableness,low,if it,0.020177106077181726,0.019930075588683753,6
agreeableness,low,but,0.03487670154541773,0.018749227085420508,7
agreeableness,low,even,0.02514938829198633,0.01865682740201598,8
agreeableness,low,sometimes,0.02004438590747841,0.01846292728065882,9
agreeableness,low,just,0.023474415021339547,0.01842048956718939,10
agreeableness,low,than,0.020818610989040514,0.017343718281149185,11
agreeableness,low,rather,0.019074253800341532,0.017275128762551432,12
agreeableness,low,wasn,0.017883778641659718,0.01605392136843882,13
agreeableness,low,it,0.04622987662492975,0.01599975824120377,14
agreeableness,low,some,0.0232117744255686,0.01563328112808949,15
agreeableness,low,pushed,0.015710399672859667,0.015460925321592189,16
agreeableness,low,frustrating,0.015318481216824673,0.015042566485598548,17
agreeableness,low,done,0.014457073347263876,0.01398161127132749,18
agreeableness,low,didn,0.017989741945993398,0.013585201253145194,19
agreeableness,low,rather than,0.015393980358196861,0.013484315472641756,20
neuroticism,humans,am,0.036050054931555824,0.03565668698800946,1
neuroticism,humans,you,0.03251629841669644,0.032096123019758345,2
neuroticism,humans,so,0.03935070698992861,0.02746759458024053,3
neuroticism,humans,have,0.033362891266227886,0.02613898892783781,4
neuroticism,humans,is,0.037474014859395374,0.025047569217268098,5
neuroticism,humans,manipal,0.021059018319260527,0.021059018319260527,6
neuroticism,humans,university,0.020330389020772277,0.019831253275733457,7
neuroticism,humans,manipal university,0.01968797461096644,0.01968797461096644,8
neuroticism,humans,very,0.01993996650885899,0.019265385663520276,9
neuroticism,humans,jaipur,0.018672215970873245,0.018672215970873245,10
neuroticism,humans,university jaipur,0.017986668111210587,0.017986668111210587,11
neuroticism,humans,thank you,0.017761248281815287,0.017761248281815287,12
neuroticism,humans,thank,0.017761248281815287,0.017761248281815287,13
neuroticism,humans,currently,0.01896664632783786,0.01732640236795509,14
neuroticism,humans,year,0.02021988028225252,0.01715102023049285,15
neuroticism,humans,do,0.02137103011764229,0.017060797549044604,16
neuroticism,humans,name,0.015865085574356386,0.01573153617964436,17
neuroticism,humans,name is,0.015865085574356386,0.01573153617964436,18
neuroticism,humans,my name,0.015640279704681005,0.015505847872897289,19
neuroticism,humans,third,0.015486268564183336,0.015486268564183336,20
neuroticism,high,about,0.045722636177684135,0.03944607236640879,1
neuroticism,high,anxious,0.03268905485779784,0.03268905485779784,2
neuroticism,high,really,0.03305278147279328,0.028402677016255908,3
neuroticism,high,anxiety,0.027406384735132083,0.025757007419173472,4
neuroticism,high,but,0.04151097840335968,0.02502039140224939,5
neuroticism,high,anxious about,0.024665319777873645,0.024665319777873645,6
neuroticism,high,often,0.02774668246821843,0.02434420995449519,7
neuroticism,high,worry,0.021741223066831128,0.021530779729404693,8
neuroticism,high,it,0.04478273193976945,0.020601743238319398,9
neuroticism,high,constantly,0.019342885772536306,0.01913263573369607,10
neuroticism,high,feel,0.023206485848115757,0.01873032696928587,11
neuroticism,high,up,0.024585684867103677,0.018192878438491857,12
neuroticism,high,my anxiety,0.01774207153506095,0.017520806251781804,13
neuroticism,high,everything,0.019077792193686032,0.016957156176936966,14
neuroticism,high,myself,0.02550305390628412,0.01676069922051935,15
neuroticism,high,worry about,0.0164734405747216,0.0164734405747216,16
neuroticism,high,tend to,0.017810573627806862,0.01644983306584428,17
neuroticism,high,tend,0.017810573627806862,0.01644983306584428,18
neuroticism,high,worried,0.016225282416039218,0.016225282416039218,19
neuroticism,high,bit,0.01672206457859263,0.015979722316017908,20
neuroticism,low,positive,0.023313298915190996,0.019948834002243825,1
neuroticism,low,not only,0.021230266826282217,0.019788747199969123,2
neuroticism,low,only,0.020608483184390885,0.019209182213662336,3
neuroticism,low,believe,0.018994894299354317,0.016738498861284215,4
neuroticism,low,but also,0.018954859133275742,0.015233723914854452,5
neuroticism,low,growth,0.017633772738371644,0.015212049703001601,6
neuroticism,low,also,0.025686945851474692,0.015157929122387954,7
neuroticism,low,personal,0.015724073968873195,0.014586421741989554,8
neuroticism,low,approach,0.018881425170370576,0.013873473381167314,9
neuroticism,low,challenges,0.01568525804521356,0.013869696577556878,10
neuroticism,low,open,0.01811104772155734,0.013446668312471061,11
neuroticism,low,team,0.026355005620281965,0.013129679569248973,12
neuroticism,low,as,0.020559748438171654,0.013038364057350031,13
neuroticism,low,rewarding,0.013920234132608999,0.012437503334938012,14
neuroticism,low,focused,0.01584687500901689,0.012268420651925653,15
neuroticism,low,collaboration,0.01740567133699468,0.011555746779005291,16
neuroticism,low,importance,0.01447439394557396,0.011436586704949615,17
neuroticism,low,goals,0.014503505108714785,0.011218196897314358,18
neuroticism,low,ultimately,0.017523275144401385,0.011122607701225482,19
neuroticism,low,effectively,0.013644249998158256,0.011054388801825217,20
